rank,fecha_alerta,client_id,familia,tipo_alerta,label_m0,canal,motivo,impacto_estimado,score_prioridad,dias_restantes,estado,provincia,last_order_date,prob_pedido_7d,cusum_score,anomaly_score,anomaly_type,zscore_30d
449,2026-05-10,30934,Familia C1,A3,leal,Delegado,Fuga sostenida en Familia C1 (leal). Señales: CUSUM (-732.58); slope 90d (-73.288). Ratio: 27% del potencial.,39.22,88.245,,pendiente,Murcia,2025-12-11,,-732.578,,,
450,2026-05-10,26008,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 164 días sin pedir (media: 113 días). Ratio captura actual: 30% del potencial.,48.94,88.092,,pendiente,Badajoz,2025-07-18,,,,,
451,2026-05-10,40439,Familia T1,A4,leal,Delegado,Anomalía en Familia T1 (score: -0.048). Tipo: caida_volumen_aguda. Lleva 13 días sin pedir (media: 9 días). Ratio: 4% del potencial.,39.11,87.9975,,pendiente,Zaragoza,2025-12-16,,,-0.048241538929718275,caida_volumen_aguda,
452,2026-05-10,1000080620,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 70 días de media. Último pedido hace 47 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 8%.,58.43,87.645,-4.6,pendiente,Madrid,2025-11-12,0.0793,,,,
453,2026-05-10,1000077490,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 186 días sin pedir (media: 148 días). Ratio captura actual: 33% del potencial.,48.38,87.084,,pendiente,Madrid,2025-06-26,,,,,
454,2026-05-10,1000079717,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 147 días sin pedir (media: 132 días). Ratio captura actual: 33% del potencial.,48.38,87.084,,pendiente,Valladolid,2025-08-04,,,,,
455,2026-05-10,1000079810,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 186 días sin pedir (media: 148 días). Ratio captura actual: 33% del potencial.,48.38,87.084,,pendiente,Girona,2025-06-26,,,,,
456,2026-05-10,1000100089,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 96 días de media. Último pedido hace 102 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 10%.,57.91,86.865,-24.9,pendiente,Sta.Cruz Tenerife,2025-09-18,0.0974,,,,
457,2026-05-10,1000081333,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 179 días sin pedir (media: 150 días). Ratio captura actual: 34% del potencial.,48.22,86.796,,pendiente,Huesca,2025-07-03,,,,,
458,2026-05-10,1000075176,Familia T1,A4,promiscuo,Delegado,Anomalía en Familia T1 (score: -0.032). Tipo: tendencia_negativa_sostenida. Lleva 12 días sin pedir (media: 112 días). Ratio: 17% del potencial.,38.56,86.76,,pendiente,Asturias,2025-12-17,,,-0.03157419983552123,tendencia_negativa_sostenida,
459,2026-05-10,1000065857,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 87 días de media. Último pedido hace 153 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 2%.,57.34,86.01,-76.4,pendiente,Salamanca,2025-07-29,0.0244,,,,
460,2026-05-10,1000080459,Familia T2,A4,promiscuo,Delegado,Anomalía en Familia T2 (score: -0.008). Tipo: silencio_excesivo. Lleva 321 días sin pedir (media: 14 días). Ratio: 7% del potencial.,38.01,85.5225,,pendiente,Barcelona,2025-02-11,,,-0.0076114808513610965,silencio_excesivo,
461,2026-05-10,34726,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 40 días de media. Último pedido hace 172 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,56.72,85.08,-132.0,pendiente,Asturias,2025-07-10,0.0,,,,
462,2026-05-10,1000081829,Familia C1,A3,leal,Delegado,Fuga sostenida en Familia C1 (leal). Señales: CUSUM (-824.72); slope 90d (-82.519). Ratio: 26% del potencial.,37.81,85.0725,,pendiente,Guadalajara,2025-12-22,,-824.7171,,,
463,2026-05-10,1000078468,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 49 días de media. Último pedido hace 27 días. Próximo pedido estimado en 1 días. Prob. pedido 7d: 9%.,84.95,84.95,0.6,pendiente,Toledo,2025-12-02,0.0884,,,,
464,2026-05-10,1000080887,Familia C2,A3,leal,Delegado,Fuga sostenida en Familia C2 (leal). Señales: CUSUM (-5670.77); slope 90d (-567.084). Ratio: 37% del potencial.,37.75,84.9375,,pendiente,Soria,2025-12-01,,-5670.7684,,,
465,2026-05-10,23194,Familia C2,A3,leal,Delegado,Fuga sostenida en Familia C2 (leal). Señales: CUSUM (-809.87); slope 90d (-81.012). Ratio: 37% del potencial.,37.75,84.9375,,pendiente,Granada,2025-11-26,,-809.8744,,,
466,2026-05-10,1000079828,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 87 días de media. Último pedido hace 175 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,56.48,84.72,-88.0,pendiente,Granada,2025-07-07,0.0002,,,,
467,2026-05-10,1000079056,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 167 días de media. Último pedido hace 167 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 6%.,56.48,84.72,0.0,pendiente,Granada,2025-07-15,0.0556,,,,
468,2026-05-10,1000079798,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 44 días de media. Último pedido hace 25 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 7%.,56.48,84.72,-0.9,pendiente,Almería,2025-12-04,0.0664,,,,
469,2026-05-10,1000081870,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 55 días de media. Último pedido hace 59 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 19%.,56.48,84.72,-7.2,pendiente,Orense,2025-10-31,0.188,,,,
470,2026-05-10,27962,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 142 días de media. Último pedido hace 172 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 5%.,56.48,84.72,-30.0,pendiente,Valencia,2025-07-10,0.0481,,,,
471,2026-05-10,1000078521,Familia C1,A3,leal,Delegado,Fuga sostenida en Familia C1 (leal). Señales: CUSUM (-960.83); slope 90d (-96.115). Ratio: 26% del potencial.,37.39,84.1275,,pendiente,Murcia,2025-12-15,,-960.8272,,,
472,2026-05-10,15384,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 48 días de media. Último pedido hace 67 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 7%.,55.48,83.22,-29.2,pendiente,Barcelona,2025-10-23,0.0691,,,,
473,2026-05-10,1000072257,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 77 días de media. Último pedido hace 96 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 5%.,54.94,82.41,-19.3,pendiente,Sevilla,2025-09-24,0.0545,,,,
474,2026-05-10,1000101998,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 46 días de media. Último pedido hace 62 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 7%.,54.67,82.005,-11.4,pendiente,Madrid,2025-10-28,0.0688,,,,
475,2026-05-10,1000076579,Familia C2,A3,leal,Delegado,Fuga sostenida en Familia C2 (leal). Señales: CUSUM (-2024.90); slope 90d (-202.530). Ratio: 37% del potencial.,36.36,81.81,,pendiente,Madrid,2025-12-17,,-2024.8999,,,
476,2026-05-10,29376,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 65 días de media. Último pedido hace 46 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 4%.,54.39,81.585,-3.8,pendiente,Sevilla,2025-11-13,0.0431,,,,
477,2026-05-10,1000071393,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 77 días de media. Último pedido hace 110 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,54.39,81.585,-33.0,pendiente,Madrid,2025-09-10,0.0004,,,,
478,2026-05-10,1000100575,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 117 días de media. Último pedido hace 119 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 8%.,54.37,81.555,-2.0,pendiente,Teruel,2025-09-01,0.0785,,,,
479,2026-05-10,21315,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 5 días de media. Último pedido hace 224 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,54.37,81.555,-219.0,pendiente,Zaragoza,2025-05-19,0.0,,,,
480,2026-05-10,1000100006,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 5 días de media. Último pedido hace 257 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,54.37,81.555,-252.0,pendiente,Zaragoza,2025-04-16,0.0,,,,
481,2026-05-10,1000080343,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 45 días de media. Último pedido hace 206 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,54.37,81.555,-163.5,pendiente,Málaga,2025-06-06,0.0,,,,
482,2026-05-10,1156,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 110 días de media. Último pedido hace 96 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 8%.,54.18,81.27,-10.2,pendiente,Valencia,2025-09-24,0.0803,,,,
483,2026-05-10,9841,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 68 días de media. Último pedido hace 178 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,54.18,81.27,-112.6,pendiente,A Coruña,2025-07-04,0.0,,,,
484,2026-05-10,1000082287,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 90 días de media. Último pedido hace 150 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,53.99,80.985,-63.4,pendiente,Granada,2025-08-01,0.0261,,,,
485,2026-05-10,1000072718,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 132 días de media. Último pedido hace 174 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 4%.,53.99,80.985,-42.0,pendiente,Sevilla,2025-07-08,0.0365,,,,
486,2026-05-10,1144,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 215 días sin pedir (media: 119 días). Ratio captura actual: 25% del potencial.,44.96,80.928,,pendiente,Valencia,2025-05-28,,,,,
487,2026-05-10,14635,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 201 días sin pedir (media: 96 días). Ratio captura actual: 45% del potencial.,44.93,80.874,,pendiente,Ávila,2025-06-11,,,,,
488,2026-05-10,19111,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 95 días de media. Último pedido hace 98 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 10%.,53.91,80.865,-3.0,pendiente,Almería,2025-09-22,0.0952,,,,
489,2026-05-10,6742,Familia T1,A4,promiscuo,Delegado,"Anomalía en Familia T1 (score: -0.044). Tipo: silencio_excesivo, reduccion_familias_activas. Lleva 346 días sin pedir (media: 2 días). Ratio: 16% del potencial.",35.75,80.4375,,pendiente,Murcia,2025-01-17,,,-0.04444906276707261,silencio_excesivo|reduccion_familias_activas,
490,2026-05-10,43200,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 28 días sin pedir (media: 28 días). Ratio captura actual: 23% del potencial.,44.53,80.154,,pendiente,Barcelona,2025-12-01,,-3158.6835,,,
491,2026-05-10,1817,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 135 días de media. Último pedido hace 206 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 1%.,53.41,80.115,-71.0,pendiente,Pontevedra,2025-06-06,0.0127,,,,
492,2026-05-10,8813,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 58 días de media. Último pedido hace 180 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,53.36,80.04,-122.3,pendiente,Madrid,2025-07-02,0.0031,,,,
493,2026-05-10,11829,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 141 días de media. Último pedido hace 171 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 5%.,53.1,79.65,-30.0,pendiente,Ciudad Real,2025-07-11,0.0482,,,,
494,2026-05-10,23159,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 166 días de media. Último pedido hace 187 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 5%.,52.36,78.54,-21.0,pendiente,Almería,2025-06-25,0.0497,,,,
495,2026-05-10,1000070145,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 95 días de media. Último pedido hace 108 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 8%.,52.36,78.54,-43.5,pendiente,Almería,2025-09-12,0.0827,,,,
496,2026-05-10,1000080831,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 101 días de media. Último pedido hace 213 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,52.36,78.54,-97.7,pendiente,Madrid,2025-05-30,0.0001,,,,
497,2026-05-10,2309,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 66 días de media. Último pedido hace 94 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,52.36,78.54,-61.0,pendiente,Sta.Cruz Tenerife,2025-09-26,0.0306,,,,
498,2026-05-10,39404,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 114 días de media. Último pedido hace 122 días. Próximo pedido estimado en 4 días. Prob. pedido 7d: 8%.,296.34,77.9842,3.8,pendiente,Castellón,2025-08-29,0.077,,,,
499,2026-05-10,17321,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 42 días de media. Último pedido hace 74 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 2%.,51.18,76.77,-33.5,pendiente,Salamanca,2025-10-16,0.0237,,,,
500,2026-05-10,35425,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 144 días de media. Último pedido hace 143 días. Próximo pedido estimado en 1 días. Prob. pedido 7d: 6%.,76.71,76.71,1.0,pendiente,Madrid,2025-08-08,0.0645,,,,
501,2026-05-10,7881,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 118 días de media. Último pedido hace 151 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 5%.,50.37,75.555,-32.7,pendiente,Las Palmas,2025-07-31,0.0464,,,,
502,2026-05-10,12828,Familia T2,A4,promiscuo,Delegado,"Anomalía en Familia T2 (score: -0.036). Tipo: silencio_excesivo, reduccion_familias_activas. Lleva 318 días sin pedir (media: 25 días). Ratio: 9% del potencial.",33.29,74.9025,,pendiente,Barcelona,2025-02-14,,,-0.036274847328825355,silencio_excesivo|reduccion_familias_activas,
503,2026-05-10,1000067733,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 76 días de media. Último pedido hace 175 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,49.85,74.775,-22.0,pendiente,Madrid,2025-07-07,0.0046,,,,
504,2026-05-10,1000037181,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 89 días de media. Último pedido hace 95 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 17%.,49.85,74.775,-6.3,pendiente,Valencia,2025-09-25,0.1698,,,,
505,2026-05-10,1000080712,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 5 días de media. Último pedido hace 54 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,49.85,74.775,-48.5,pendiente,Huesca,2025-11-05,0.0,,,,
506,2026-05-10,42121,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 116 días sin pedir (media: 106 días). Ratio captura actual: 27% del potencial.,41.51,74.718,,pendiente,Málaga,2025-09-04,,,,,
507,2026-05-10,1000101127,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 37 días de media. Último pedido hace 54 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 8%.,49.71,74.565,-23.0,pendiente,Málaga,2025-11-05,0.078,,,,
508,2026-05-10,2167,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 110 días de media. Último pedido hace 153 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,49.59,74.385,-63.8,pendiente,Pontevedra,2025-07-29,0.0314,,,,
509,2026-05-10,21374,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 80 días de media. Último pedido hace 270 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,49.54,74.31,-190.0,pendiente,Madrid,2025-04-03,0.0,,,,
510,2026-05-10,7475,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 78 días de media. Último pedido hace 234 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,49.42,74.13,-156.0,pendiente,Ciudad Real,2025-05-09,0.0,,,,
511,2026-05-10,1000065721,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 98 días de media. Último pedido hace 139 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,49.02,73.53,-41.5,pendiente,Las Palmas,2025-08-12,0.0003,,,,
512,2026-05-10,26008,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 113 días de media. Último pedido hace 164 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 2%.,48.94,73.41,-52.9,pendiente,Badajoz,2025-07-18,0.0227,,,,
513,2026-05-10,19212,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 10 días de media. Último pedido hace 336 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,48.75,73.125,-324.3,pendiente,Madrid,2025-01-27,0.0,,,,
514,2026-05-10,1000079403,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 189 días sin pedir (media: 101 días). Ratio captura actual: 27% del potencial.,40.49,72.882,,pendiente,Madrid,2025-06-23,,,,,
515,2026-05-10,1000079810,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 148 días de media. Último pedido hace 186 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 4%.,48.38,72.57,-38.0,pendiente,Girona,2025-06-26,0.0406,,,,
516,2026-05-10,1000077490,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 148 días de media. Último pedido hace 186 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 4%.,48.38,72.57,-38.0,pendiente,Madrid,2025-06-26,0.0406,,,,
517,2026-05-10,1000079717,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 132 días de media. Último pedido hace 147 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 6%.,48.38,72.57,-15.0,pendiente,Valladolid,2025-08-04,0.0632,,,,
518,2026-05-10,1000081333,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 150 días de media. Último pedido hace 179 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 5%.,48.22,72.33,-15.7,pendiente,Huesca,2025-07-03,0.0478,,,,
519,2026-05-10,15587,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 213 días sin pedir (media: 107 días). Ratio captura actual: 22% del potencial.,40.07,72.126,,pendiente,Sevilla,2025-05-30,,,,,
520,2026-05-10,22016,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 47 días de media. Último pedido hace 27 días. Próximo pedido estimado en 3 días. Prob. pedido 7d: 7%.,215.95,71.9833,3.0,pendiente,Cádiz,2025-12-02,0.0651,,,,
521,2026-05-10,1000068212,Familia C2,A6,promiscuo,Delegado_Urgente,Caída aguda en Familia C2. Z-score 30d: -668.33. Slope 30d (-412.596) muy negativo respecto a variabilidad histórica.,23.69,71.07,,pendiente,Madrid,2025-12-17,,,,,-668.3327
