rank,fecha_alerta,client_id,familia,tipo_alerta,label_m0,canal,motivo,impacto_estimado,score_prioridad,dias_restantes,estado,provincia,last_order_date,prob_pedido_7d,cusum_score,anomaly_score,anomaly_type,zscore_30d
345,2026-05-10,27839,Familia C2,A3,leal,Delegado,Fuga sostenida en Familia C2 (leal). Señales: CUSUM (-2475.16); slope 90d (-247.558). Ratio: 44% del potencial.,52.36,117.81,,pendiente,Guadalajara,2025-12-03,,-2475.1579,,,
346,2026-05-10,9374,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 86 días de media. Último pedido hace 228 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,78.01,117.015,-144.0,pendiente,Madrid,2025-05-15,0.0,,,,
347,2026-05-10,40980,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 152 días sin pedir (media: 125 días). Ratio captura actual: 34% del potencial.,63.76,114.768,,pendiente,La Rioja,2025-07-30,,,,,
348,2026-05-10,40062,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 118 días sin pedir (media: 116 días). Ratio captura actual: 34% del potencial.,63.76,114.768,,pendiente,Granada,2025-09-02,,,,,
349,2026-05-10,1000080831,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 101 días de media. Último pedido hace 213 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,76.47,114.705,-134.4,pendiente,Madrid,2025-05-30,0.0001,,,,
350,2026-05-10,1000082303,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 176 días de media. Último pedido hace 166 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 5%.,76.47,114.705,-29.0,pendiente,Zaragoza,2025-07-16,0.0525,,,,
351,2026-05-10,1000078043,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 63 días de media. Último pedido hace 105 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 4%.,76.47,114.705,-42.0,pendiente,Madrid,2025-09-15,0.0351,,,,
352,2026-05-10,1000060785,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 95 días de media. Último pedido hace 91 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 10%.,76.47,114.705,-38.9,pendiente,Barcelona,2025-09-29,0.0977,,,,
353,2026-05-10,1000081081,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 106 días de media. Último pedido hace 108 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 8%.,75.96,113.94,-0.8,pendiente,Cádiz,2025-09-12,0.078,,,,
354,2026-05-10,4083,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 167 días sin pedir (media: 155 días). Ratio captura actual: 33% del potencial.,61.84,111.312,,pendiente,Asturias,2025-07-15,,,,,
355,2026-05-10,12828,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 88 días de media. Último pedido hace 125 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,74.0,111.0,-59.7,pendiente,Barcelona,2025-08-26,0.0327,,,,
356,2026-05-10,1000037112,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 95 días de media. Último pedido hace 165 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,74.0,111.0,-98.3,pendiente,Madrid,2025-07-17,0.0,,,,
357,2026-05-10,7135,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 34 días de media. Último pedido hace 18 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 13%.,73.8,110.7,-4.7,pendiente,Sta.Cruz Tenerife,2025-12-11,0.1335,,,,
358,2026-05-10,40320,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 64 días de media. Último pedido hace 87 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 5%.,73.8,110.7,-6.9,pendiente,Las Palmas,2025-10-03,0.0513,,,,
359,2026-05-10,11007,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 56 días de media. Último pedido hace 47 días. Próximo pedido estimado en 2 días. Prob. pedido 7d: 6%.,164.16,109.44,1.5,pendiente,A Coruña,2025-11-12,0.0624,,,,
360,2026-05-10,1000100131,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 79 días de media. Último pedido hace 81 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 5%.,72.63,108.945,-1.7,pendiente,Madrid,2025-10-09,0.0474,,,,
361,2026-05-10,1000082576,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 43 días de media. Último pedido hace 45 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 11%.,72.63,108.945,-0.9,pendiente,Barcelona,2025-11-14,0.1065,,,,
362,2026-05-10,1000080700,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 98 días de media. Último pedido hace 178 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,72.56,108.84,-80.0,pendiente,Sevilla,2025-07-04,0.0017,,,,
363,2026-05-10,25518,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 180 días sin pedir (media: 138 días). Ratio captura actual: 33% del potencial.,60.42,108.756,,pendiente,Asturias,2025-07-02,,,,,
364,2026-05-10,7733,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 70 días de media. Último pedido hace 69 días. Próximo pedido estimado en 1 días. Prob. pedido 7d: 4%.,129.45,107.875,1.2,pendiente,Valencia,2025-10-21,0.0391,,,,
365,2026-05-10,1000063806,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 39 días de media. Último pedido hace 56 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 8%.,71.62,107.43,-17.0,pendiente,Madrid,2025-11-03,0.0801,,,,
366,2026-05-10,1000101785,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 119 días de media. Último pedido hace 186 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 1%.,71.48,107.22,-67.0,pendiente,Cantabria,2025-06-26,0.0112,,,,
367,2026-05-10,29131,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 64 días de media. Último pedido hace 63 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 7%.,71.27,106.905,-27.7,pendiente,Girona,2025-10-27,0.0697,,,,
368,2026-05-10,1000078288,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 20 días de media. Último pedido hace 74 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,71.27,106.905,-42.2,pendiente,León,2025-10-16,0.0,,,,
369,2026-05-10,37111,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 130 días de media. Último pedido hace 178 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,71.08,106.62,-48.0,pendiente,Navarra,2025-07-04,0.03,,,,
370,2026-05-10,1000100624,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 144 días sin pedir (media: 68 días). Ratio captura actual: 29% del potencial.,59.04,106.272,,pendiente,Sta.Cruz Tenerife,2025-08-07,,,,,
371,2026-05-10,1000056752,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 140 días de media. Último pedido hace 167 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 5%.,69.67,104.505,-27.0,pendiente,Pontevedra,2025-07-15,0.0511,,,,
372,2026-05-10,1000065857,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 153 días sin pedir (media: 87 días). Ratio captura actual: 26% del potencial.,57.34,103.212,,pendiente,Salamanca,2025-07-29,,,,,
373,2026-05-10,1000081533,Familia T1,A4,leal,Delegado,Anomalía en Familia T1 (score: -0.005). Tipo: tendencia_negativa_sostenida. Lleva 6 días sin pedir (media: 15 días). Ratio: 12% del potencial.,45.82,103.095,,pendiente,Valladolid,2025-12-23,,,-0.0054655363348639,tendencia_negativa_sostenida,
374,2026-05-10,3383,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 63 días de media. Último pedido hace 101 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 4%.,67.79,101.685,-37.8,pendiente,Murcia,2025-09-19,0.0394,,,,
375,2026-05-10,1000079056,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 167 días sin pedir (media: 167 días). Ratio captura actual: 32% del potencial.,56.48,101.664,,pendiente,Granada,2025-07-15,,,,,
376,2026-05-10,27962,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 172 días sin pedir (media: 142 días). Ratio captura actual: 32% del potencial.,56.48,101.664,,pendiente,Valencia,2025-07-10,,,,,
377,2026-05-10,1000079828,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 175 días sin pedir (media: 87 días). Ratio captura actual: 32% del potencial.,56.48,101.664,,pendiente,Granada,2025-07-07,,,,,
378,2026-05-10,12798,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 98 días de media. Último pedido hace 159 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 2%.,67.71,101.565,-61.0,pendiente,Barcelona,2025-07-23,0.0242,,,,
379,2026-05-10,1000057514,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 77 días de media. Último pedido hace 90 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 5%.,67.26,100.89,-12.5,pendiente,Madrid,2025-09-30,0.0526,,,,
380,2026-05-10,1000079756,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 81 días de media. Último pedido hace 61 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 5%.,67.26,100.89,-0.7,pendiente,Teruel,2025-10-29,0.0537,,,,
381,2026-05-10,15384,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 67 días sin pedir (media: 48 días). Ratio captura actual: 17% del potencial.,55.48,99.864,,pendiente,Barcelona,2025-10-23,,,,,
382,2026-05-10,2813,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 59 días de media. Último pedido hace 53 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 10%.,66.47,99.705,-8.5,pendiente,Madrid,2025-11-06,0.0989,,,,
383,2026-05-10,1000072257,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 96 días sin pedir (media: 77 días). Ratio captura actual: 36% del potencial.,54.94,98.892,,pendiente,Sevilla,2025-09-24,,,,,
384,2026-05-10,1000101998,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 62 días sin pedir (media: 46 días). Ratio captura actual: 36% del potencial.,54.67,98.406,,pendiente,Madrid,2025-10-28,,-758.0537,,,
385,2026-05-10,19238,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 60 días de media. Último pedido hace 153 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 2%.,65.5,98.25,-93.0,pendiente,Valladolid,2025-07-29,0.0171,,,,
386,2026-05-10,1000100575,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 119 días sin pedir (media: 117 días). Ratio captura actual: 45% del potencial.,54.37,97.866,,pendiente,Teruel,2025-09-01,,,,,
387,2026-05-10,1000072718,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 174 días sin pedir (media: 132 días). Ratio captura actual: 36% del potencial.,53.99,97.182,,pendiente,Sevilla,2025-07-08,,,,,
388,2026-05-10,1000082287,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 150 días sin pedir (media: 90 días). Ratio captura actual: 36% del potencial.,53.99,97.182,,pendiente,Granada,2025-08-01,,,,,
389,2026-05-10,2887,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 118 días de media. Último pedido hace 110 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 6%.,97.08,97.08,0.3,pendiente,Madrid,2025-09-10,0.0569,,,,
390,2026-05-10,24622,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 87 días de media. Último pedido hace 82 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 7%.,64.72,97.08,-1.1,pendiente,Cádiz,2025-10-08,0.0686,,,,
391,2026-05-10,19111,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 98 días sin pedir (media: 95 días). Ratio captura actual: 31% del potencial.,53.91,97.038,,pendiente,Almería,2025-09-22,,,,,
392,2026-05-10,29144,Familia T2,A4,leal,Delegado,Anomalía en Familia T2 (score: -0.048). Tipo: tendencia_negativa_sostenida. Lleva 17 días sin pedir (media: 50 días). Ratio: 15% del potencial.,43.08,96.93,,pendiente,A Coruña,2025-12-12,,,-0.0481751344876801,tendencia_negativa_sostenida,
393,2026-05-10,1817,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 206 días sin pedir (media: 135 días). Ratio captura actual: 31% del potencial.,53.41,96.138,,pendiente,Pontevedra,2025-06-06,,,,,
394,2026-05-10,40062,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 116 días de media. Último pedido hace 118 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 4%.,63.76,95.64,-2.0,pendiente,Granada,2025-09-02,0.041,,,,
395,2026-05-10,40980,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 125 días de media. Último pedido hace 152 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 5%.,63.76,95.64,-2.3,pendiente,La Rioja,2025-07-30,0.0535,,,,
396,2026-05-10,11829,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 171 días sin pedir (media: 141 días). Ratio captura actual: 31% del potencial.,53.1,95.58,,pendiente,Ciudad Real,2025-07-11,,,,,
397,2026-05-10,1430,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 102 días de media. Último pedido hace 94 días. Próximo pedido estimado en 2 días. Prob. pedido 7d: 33%.,198.56,94.5524,2.1,pendiente,Murcia,2025-09-26,0.3277,,,,
398,2026-05-10,1000080831,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 213 días sin pedir (media: 101 días). Ratio captura actual: 44% del potencial.,52.36,94.248,,pendiente,Madrid,2025-05-30,,,,,
399,2026-05-10,1000081553,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 178 días sin pedir (media: 168 días). Ratio captura actual: 44% del potencial.,52.36,94.248,,pendiente,Zaragoza,2025-07-04,,,,,
400,2026-05-10,23159,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 187 días sin pedir (media: 166 días). Ratio captura actual: 44% del potencial.,52.36,94.248,,pendiente,Almería,2025-06-25,,,,,
401,2026-05-10,2309,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 94 días sin pedir (media: 66 días). Ratio captura actual: 44% del potencial.,52.36,94.248,,pendiente,Sta.Cruz Tenerife,2025-09-26,,,,,
402,2026-05-10,1000070145,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 108 días sin pedir (media: 95 días). Ratio captura actual: 44% del potencial.,52.36,94.248,,pendiente,Almería,2025-09-12,,,,,
403,2026-05-10,21797,Familia C1,A3,leal,Delegado,Fuga sostenida en Familia C1 (leal). Señales: CUSUM (-824.74); slope 90d (-82.519). Ratio: 27% del potencial.,41.86,94.185,,pendiente,La Rioja,2025-12-22,,-824.74,,,
404,2026-05-10,29271,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 32 días de media. Último pedido hace 32 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 28%.,62.21,93.315,-12.5,pendiente,Asturias,2025-11-27,0.2768,,,,
405,2026-05-10,36908,Familia C1,A3,leal,Delegado,Fuga sostenida en Familia C1 (leal). Señales: CUSUM (-492.65); slope 90d (-49.298). Ratio: 16% del potencial.,41.42,93.195,,pendiente,Madrid,2025-12-17,,-492.6466,,,
406,2026-05-10,4083,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 155 días de media. Último pedido hace 167 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 6%.,61.84,92.76,-12.0,pendiente,Asturias,2025-07-15,0.0568,,,,
407,2026-05-10,22211,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 156 días de media. Último pedido hace 180 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 5%.,61.84,92.76,-11.6,pendiente,Granada,2025-07-02,0.0502,,,,
408,2026-05-10,17321,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 74 días sin pedir (media: 42 días). Ratio captura actual: 21% del potencial.,51.18,92.124,,pendiente,Salamanca,2025-10-16,,,,,
409,2026-05-10,42595,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 84 días sin pedir (media: 77 días). Ratio captura actual: 30% del potencial.,50.94,91.692,,pendiente,Las Palmas,2025-10-06,,,,,
410,2026-05-10,1000101693,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 84 días de media. Último pedido hace 97 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 5%.,60.42,90.63,-13.0,pendiente,Girona,2025-09-23,0.0536,,,,
411,2026-05-10,25518,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 138 días de media. Último pedido hace 180 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 4%.,60.42,90.63,-42.0,pendiente,Asturias,2025-07-02,0.0369,,,,
412,2026-05-10,1000101127,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 54 días sin pedir (media: 37 días). Ratio captura actual: 19% del potencial.,49.71,89.478,,pendiente,Málaga,2025-11-05,,-0.984,,,
413,2026-05-10,2167,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 153 días sin pedir (media: 110 días). Ratio captura actual: 30% del potencial.,49.59,89.262,,pendiente,Pontevedra,2025-07-29,,,,,
414,2026-05-10,1000100624,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 68 días de media. Último pedido hace 144 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,59.04,88.56,-76.0,pendiente,Sta.Cruz Tenerife,2025-08-07,0.0027,,,,
415,2026-05-10,9729,Familia C1,A3,leal,Delegado,Fuga sostenida en Familia C1 (leal). Señales: CUSUM (-5019.74); slope 90d (-502.023). Ratio: 27% del potencial.,39.22,88.245,,pendiente,Sevilla,2025-12-22,,-5019.7385,,,
416,2026-05-10,30934,Familia C1,A3,leal,Delegado,Fuga sostenida en Familia C1 (leal). Señales: CUSUM (-732.58); slope 90d (-73.288). Ratio: 27% del potencial.,39.22,88.245,,pendiente,Murcia,2025-12-11,,-732.578,,,
417,2026-05-10,26008,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 164 días sin pedir (media: 113 días). Ratio captura actual: 30% del potencial.,48.94,88.092,,pendiente,Badajoz,2025-07-18,,,,,
418,2026-05-10,40439,Familia T1,A4,leal,Delegado,Anomalía en Familia T1 (score: -0.048). Tipo: caida_volumen_aguda. Lleva 13 días sin pedir (media: 9 días). Ratio: 4% del potencial.,39.11,87.9975,,pendiente,Zaragoza,2025-12-16,,,-0.0482415389297182,caida_volumen_aguda,
