Id.Cliente,Familia,Categoria Productos,Potencial
27540,Biomateriales,Categoria C2,5338
27540,Bioseguridad,Categoria C2,1086.44
27566,Anestesia,Categoria C1,2223.12
27566,Biomateriales,Categoria C2,9247.300000000001
27566,Bioseguridad,Categoria C2,1086.44
27567,Anestesia,Categoria C1,2223.12
27567,Biomateriales,Categoria C2,0
27567,Bioseguridad,Categoria C2,1086.44
27592,Anestesia,Categoria C1,1802.3600000000001
27592,Biomateriales,Categoria C2,0
27592,Bioseguridad,Categoria C2,879.2
27616,Anestesia,Categoria C1,3410.04
27616,Biomateriales,Categoria C2,0
27616,Bioseguridad,Categoria C2,1667.3400000000001
27623,Anestesia,Categoria C1,2223.12
27623,Biomateriales,Categoria C2,0
27623,Bioseguridad,Categoria C2,1086.44
27626,Anestesia,Categoria C1,3410.04
27626,Biomateriales,Categoria C2,10635.18
27626,Bioseguridad,Categoria C2,1667.3400000000001
27643,Anestesia,Categoria C1,2223.12
27643,Biomateriales,Categoria C2,5338
27643,Bioseguridad,Categoria C2,1086.44
27645,Anestesia,Categoria C1,1802.3600000000001
27645,Biomateriales,Categoria C2,3698.92
27645,Bioseguridad,Categoria C2,879.2
27665,Anestesia,Categoria C1,3410.04
27665,Biomateriales,Categoria C2,11096.76
27665,Bioseguridad,Categoria C2,1667.3400000000001
27673,Anestesia,Categoria C1,2223.12
27673,Biomateriales,Categoria C2,11096.76
27673,Bioseguridad,Categoria C2,1086.44
27678,Anestesia,Categoria C1,3410.04
27678,Biomateriales,Categoria C2,23119.82
27678,Bioseguridad,Categoria C2,1667.3400000000001
27680,Anestesia,Categoria C1,3410.04
27680,Biomateriales,Categoria C2,5548.38
27680,Bioseguridad,Categoria C2,1667.3400000000001
27681,Anestesia,Categoria C1,2223.12
27681,Biomateriales,Categoria C2,7397.84
27681,Bioseguridad,Categoria C2,1086.44
27691,Anestesia,Categoria C1,2223.12
27691,Biomateriales,Categoria C2,21270.36
27691,Bioseguridad,Categoria C2,1086.44
27693,Anestesia,Categoria C1,3410.04
27693,Biomateriales,Categoria C2,0
27693,Bioseguridad,Categoria C2,1667.3400000000001
27694,Anestesia,Categoria C1,3410.04
27694,Biomateriales,Categoria C2,18494.600000000002
27694,Bioseguridad,Categoria C2,1667.3400000000001
27701,Anestesia,Categoria C1,4546.72
27701,Biomateriales,Categoria C2,13872.52
27701,Bioseguridad,Categoria C2,2223.12
27709,Anestesia,Categoria C1,2223.12
27709,Biomateriales,Categoria C2,0
27709,Bioseguridad,Categoria C2,1086.44
27724,Anestesia,Categoria C1,2223.12
27724,Biomateriales,Categoria C2,0
27724,Bioseguridad,Categoria C2,1086.44
27726,Anestesia,Categoria C1,2223.12
27726,Biomateriales,Categoria C2,5548.38
27726,Bioseguridad,Categoria C2,1086.44
27731,Anestesia,Categoria C1,2223.12
27731,Biomateriales,Categoria C2,5338
27731,Bioseguridad,Categoria C2,1086.44
27735,Anestesia,Categoria C1,2223.12
27735,Biomateriales,Categoria C2,7397.84
27735,Bioseguridad,Categoria C2,1086.44
27743,Anestesia,Categoria C1,2223.12
27743,Biomateriales,Categoria C2,7397.84
27743,Bioseguridad,Categoria C2,1086.44
27759,Anestesia,Categoria C1,2223.12
27759,Biomateriales,Categoria C2,5338
27759,Bioseguridad,Categoria C2,1086.44
27760,Anestesia,Categoria C1,2223.12
27760,Biomateriales,Categoria C2,9247.300000000001
27760,Bioseguridad,Categoria C2,1086.44
27764,Anestesia,Categoria C1,1802.3600000000001
27764,Biomateriales,Categoria C2,2669
27764,Bioseguridad,Categoria C2,879.2
27765,Anestesia,Categoria C1,2223.12
27765,Biomateriales,Categoria C2,9247.300000000001
27765,Bioseguridad,Categoria C2,1086.44
27767,Anestesia,Categoria C1,4546.72
27767,Biomateriales,Categoria C2,13872.52
27767,Bioseguridad,Categoria C2,2223.12
27776,Anestesia,Categoria C1,2223.12
27776,Biomateriales,Categoria C2,9247.300000000001
27776,Bioseguridad,Categoria C2,1086.44
27815,Anestesia,Categoria C1,1802.3600000000001
27815,Biomateriales,Categoria C2,0
27815,Bioseguridad,Categoria C2,879.2
27826,Anestesia,Categoria C1,2223.12
27826,Biomateriales,Categoria C2,7397.84
27826,Bioseguridad,Categoria C2,1086.44
27827,Anestesia,Categoria C1,1802.3600000000001
27827,Biomateriales,Categoria C2,0
27827,Bioseguridad,Categoria C2,879.2
27831,Anestesia,Categoria C1,2223.12
27831,Biomateriales,Categoria C2,5338
27831,Bioseguridad,Categoria C2,1086.44
27839,Anestesia,Categoria C1,2223.12
27839,Biomateriales,Categoria C2,0
27839,Bioseguridad,Categoria C2,1086.44
27841,Anestesia,Categoria C1,2223.12
27841,Biomateriales,Categoria C2,5338
27841,Bioseguridad,Categoria C2,1086.44
27842,Anestesia,Categoria C1,2223.12
27842,Biomateriales,Categoria C2,16183.560000000001
27842,Bioseguridad,Categoria C2,1086.44
27850,Anestesia,Categoria C1,2223.12
27850,Biomateriales,Categoria C2,11096.76
27850,Bioseguridad,Categoria C2,1086.44
27852,Anestesia,Categoria C1,2223.12
27852,Biomateriales,Categoria C2,5338
27852,Bioseguridad,Categoria C2,1086.44
27862,Anestesia,Categoria C1,2223.12
27862,Biomateriales,Categoria C2,0
27862,Bioseguridad,Categoria C2,1086.44
27871,Anestesia,Categoria C1,3410.04
27871,Biomateriales,Categoria C2,8007
27871,Bioseguridad,Categoria C2,1667.3400000000001
27879,Anestesia,Categoria C1,3410.04
27879,Biomateriales,Categoria C2,8007
27879,Bioseguridad,Categoria C2,1667.3400000000001
27897,Anestesia,Categoria C1,1802.3600000000001
27897,Biomateriales,Categoria C2,0
27897,Bioseguridad,Categoria C2,879.2
27907,Anestesia,Categoria C1,2223.12
27907,Biomateriales,Categoria C2,9247.300000000001
27907,Bioseguridad,Categoria C2,1086.44
27919,Anestesia,Categoria C1,2223.12
27919,Biomateriales,Categoria C2,5338
27919,Bioseguridad,Categoria C2,1086.44
27923,Anestesia,Categoria C1,2223.12
27923,Biomateriales,Categoria C2,15721.980000000001
27923,Bioseguridad,Categoria C2,1086.44
27932,Anestesia,Categoria C1,4546.72
27932,Biomateriales,Categoria C2,18494.600000000002
27932,Bioseguridad,Categoria C2,2223.12
27941,Anestesia,Categoria C1,4546.72
27941,Biomateriales,Categoria C2,0
27941,Bioseguridad,Categoria C2,2223.12
27948,Anestesia,Categoria C1,1802.3600000000001
27948,Biomateriales,Categoria C2,0
27948,Bioseguridad,Categoria C2,879.2
27949,Anestesia,Categoria C1,2223.12
27949,Biomateriales,Categoria C2,5338
27949,Bioseguridad,Categoria C2,1086.44
27962,Anestesia,Categoria C1,2223.12
27962,Biomateriales,Categoria C2,0
27962,Bioseguridad,Categoria C2,1086.44
27963,Anestesia,Categoria C1,3410.04
27963,Biomateriales,Categoria C2,27741.9
27963,Bioseguridad,Categoria C2,1667.3400000000001
27964,Anestesia,Categoria C1,2223.12
27964,Biomateriales,Categoria C2,7397.84
27964,Bioseguridad,Categoria C2,1086.44
27979,Anestesia,Categoria C1,1802.3600000000001
27979,Biomateriales,Categoria C2,0
27979,Bioseguridad,Categoria C2,879.2
27990,Anestesia,Categoria C1,5683.400000000001
27990,Biomateriales,Categoria C2,36989.200000000004
27990,Bioseguridad,Categoria C2,2778.9
27995,Anestesia,Categoria C1,4546.72
27995,Biomateriales,Categoria C2,55483.8
27995,Bioseguridad,Categoria C2,2223.12
28005,Anestesia,Categoria C1,2223.12
28005,Biomateriales,Categoria C2,14795.68
28005,Bioseguridad,Categoria C2,1086.44
28013,Anestesia,Categoria C1,4546.72
28013,Biomateriales,Categoria C2,0
28013,Bioseguridad,Categoria C2,2223.12
28026,Anestesia,Categoria C1,3410.04
28026,Biomateriales,Categoria C2,4625.22
28026,Bioseguridad,Categoria C2,1667.3400000000001
28036,Anestesia,Categoria C1,2223.12
28036,Biomateriales,Categoria C2,5338
28036,Bioseguridad,Categoria C2,1086.44
28043,Anestesia,Categoria C1,3410.04
28043,Biomateriales,Categoria C2,27741.9
28043,Bioseguridad,Categoria C2,1667.3400000000001
28050,Anestesia,Categoria C1,3410.04
28050,Biomateriales,Categoria C2,11096.76
28050,Bioseguridad,Categoria C2,1667.3400000000001
28051,Anestesia,Categoria C1,2223.12
28051,Biomateriales,Categoria C2,0
28051,Bioseguridad,Categoria C2,1086.44
28057,Anestesia,Categoria C1,2223.12
28057,Biomateriales,Categoria C2,12946.220000000001
28057,Bioseguridad,Categoria C2,1086.44
28064,Anestesia,Categoria C1,2223.12
28064,Biomateriales,Categoria C2,15721.980000000001
28064,Bioseguridad,Categoria C2,1086.44
28065,Anestesia,Categoria C1,2223.12
28065,Biomateriales,Categoria C2,9247.300000000001
28065,Bioseguridad,Categoria C2,1086.44
28069,Anestesia,Categoria C1,2223.12
28069,Biomateriales,Categoria C2,5548.38
28069,Bioseguridad,Categoria C2,1086.44
28070,Anestesia,Categoria C1,1802.3600000000001
28070,Biomateriales,Categoria C2,5548.38
28070,Bioseguridad,Categoria C2,879.2
28071,Anestesia,Categoria C1,2223.12
28071,Biomateriales,Categoria C2,7397.84
28071,Bioseguridad,Categoria C2,1086.44
28083,Anestesia,Categoria C1,2223.12
28083,Biomateriales,Categoria C2,5338
28083,Bioseguridad,Categoria C2,1086.44
28085,Anestesia,Categoria C1,3410.04
28085,Biomateriales,Categoria C2,0
28085,Bioseguridad,Categoria C2,1667.3400000000001
28093,Anestesia,Categoria C1,4546.72
28093,Biomateriales,Categoria C2,10676
28093,Bioseguridad,Categoria C2,2223.12
28097,Anestesia,Categoria C1,1802.3600000000001
28097,Biomateriales,Categoria C2,2775.76
28097,Bioseguridad,Categoria C2,879.2
28105,Anestesia,Categoria C1,2223.12
28105,Biomateriales,Categoria C2,11096.76
28105,Bioseguridad,Categoria C2,1086.44
28119,Anestesia,Categoria C1,2223.12
28119,Biomateriales,Categoria C2,7397.84
28119,Bioseguridad,Categoria C2,1086.44
28120,Anestesia,Categoria C1,2223.12
28120,Biomateriales,Categoria C2,5338
28120,Bioseguridad,Categoria C2,1086.44
28127,Anestesia,Categoria C1,4546.72
28127,Biomateriales,Categoria C2,18494.600000000002
28127,Bioseguridad,Categoria C2,2223.12
28129,Anestesia,Categoria C1,2223.12
28129,Biomateriales,Categoria C2,11096.76
28129,Bioseguridad,Categoria C2,1086.44
28140,Anestesia,Categoria C1,2223.12
28140,Biomateriales,Categoria C2,9247.300000000001
28140,Bioseguridad,Categoria C2,1086.44
28145,Anestesia,Categoria C1,2223.12
28145,Biomateriales,Categoria C2,0
28145,Bioseguridad,Categoria C2,1086.44
28151,Anestesia,Categoria C1,6820.08
28151,Biomateriales,Categoria C2,46236.5
28151,Bioseguridad,Categoria C2,3334.6800000000003
28152,Anestesia,Categoria C1,2223.12
28152,Biomateriales,Categoria C2,5338
28152,Bioseguridad,Categoria C2,1086.44
28175,Anestesia,Categoria C1,2223.12
28175,Biomateriales,Categoria C2,0
28175,Bioseguridad,Categoria C2,1086.44
28187,Anestesia,Categoria C1,2223.12
28187,Biomateriales,Categoria C2,0
28187,Bioseguridad,Categoria C2,1086.44
28196,Anestesia,Categoria C1,2223.12
28196,Biomateriales,Categoria C2,8324.140000000001
28196,Bioseguridad,Categoria C2,1086.44
28201,Anestesia,Categoria C1,2223.12
28201,Biomateriales,Categoria C2,5338
28201,Bioseguridad,Categoria C2,1086.44
28215,Anestesia,Categoria C1,2223.12
28215,Biomateriales,Categoria C2,13872.52
28215,Bioseguridad,Categoria C2,1086.44
28221,Anestesia,Categoria C1,2223.12
28221,Biomateriales,Categoria C2,18494.600000000002
28221,Bioseguridad,Categoria C2,1086.44
28238,Anestesia,Categoria C1,1802.3600000000001
28238,Biomateriales,Categoria C2,0
28238,Bioseguridad,Categoria C2,879.2
28240,Anestesia,Categoria C1,1802.3600000000001
28240,Biomateriales,Categoria C2,0
28240,Bioseguridad,Categoria C2,879.2
28242,Anestesia,Categoria C1,3410.04
28242,Biomateriales,Categoria C2,8007
28242,Bioseguridad,Categoria C2,1667.3400000000001
28254,Anestesia,Categoria C1,5683.400000000001
28254,Biomateriales,Categoria C2,18494.600000000002
28254,Bioseguridad,Categoria C2,2778.9
28267,Anestesia,Categoria C1,2223.12
28267,Biomateriales,Categoria C2,4625.22
28267,Bioseguridad,Categoria C2,1086.44
28269,Anestesia,Categoria C1,3410.04
28269,Biomateriales,Categoria C2,7397.84
28269,Bioseguridad,Categoria C2,1667.3400000000001
28289,Anestesia,Categoria C1,3410.04
28289,Biomateriales,Categoria C2,27741.9
28289,Bioseguridad,Categoria C2,1667.3400000000001
28295,Anestesia,Categoria C1,2223.12
28295,Biomateriales,Categoria C2,4160.5
28295,Bioseguridad,Categoria C2,1086.44
28305,Anestesia,Categoria C1,1802.3600000000001
28305,Biomateriales,Categoria C2,0
28305,Bioseguridad,Categoria C2,879.2
28318,Anestesia,Categoria C1,2223.12
28318,Biomateriales,Categoria C2,0
28318,Bioseguridad,Categoria C2,1086.44
28321,Anestesia,Categoria C1,2223.12
28321,Biomateriales,Categoria C2,7397.84
28321,Bioseguridad,Categoria C2,1086.44
28331,Anestesia,Categoria C1,3410.04
28331,Biomateriales,Categoria C2,0
28331,Bioseguridad,Categoria C2,1667.3400000000001
28334,Anestesia,Categoria C1,2223.12
28334,Biomateriales,Categoria C2,5338
28334,Bioseguridad,Categoria C2,1086.44
28336,Anestesia,Categoria C1,2223.12
28336,Biomateriales,Categoria C2,7397.84
28336,Bioseguridad,Categoria C2,1086.44
28337,Anestesia,Categoria C1,3410.04
28337,Biomateriales,Categoria C2,4625.22
28337,Bioseguridad,Categoria C2,1667.3400000000001
28342,Anestesia,Categoria C1,3410.04
28342,Biomateriales,Categoria C2,6565.740000000001
28342,Bioseguridad,Categoria C2,1667.3400000000001
28349,Anestesia,Categoria C1,2223.12
28349,Biomateriales,Categoria C2,5338
28349,Bioseguridad,Categoria C2,1086.44
28353,Anestesia,Categoria C1,2223.12
28353,Biomateriales,Categoria C2,1849.46
28353,Bioseguridad,Categoria C2,1086.44
28357,Anestesia,Categoria C1,2223.12
28357,Biomateriales,Categoria C2,4625.22
28357,Bioseguridad,Categoria C2,1086.44
28361,Anestesia,Categoria C1,2223.12
28361,Biomateriales,Categoria C2,0
28361,Bioseguridad,Categoria C2,1086.44
28378,Anestesia,Categoria C1,3410.04
28378,Biomateriales,Categoria C2,32367.120000000003
28378,Bioseguridad,Categoria C2,1667.3400000000001
28398,Anestesia,Categoria C1,1802.3600000000001
28398,Biomateriales,Categoria C2,0
28398,Bioseguridad,Categoria C2,879.2
28399,Anestesia,Categoria C1,2223.12
28399,Biomateriales,Categoria C2,5548.38
28399,Bioseguridad,Categoria C2,1086.44
28408,Anestesia,Categoria C1,2223.12
28408,Biomateriales,Categoria C2,2311.04
28408,Bioseguridad,Categoria C2,1086.44
28420,Anestesia,Categoria C1,3410.04
28420,Biomateriales,Categoria C2,9247.300000000001
28420,Bioseguridad,Categoria C2,1667.3400000000001
28426,Anestesia,Categoria C1,3410.04
28426,Biomateriales,Categoria C2,16274.62
28426,Bioseguridad,Categoria C2,1667.3400000000001
28444,Anestesia,Categoria C1,2223.12
28444,Biomateriales,Categoria C2,5338
28444,Bioseguridad,Categoria C2,1086.44
28462,Anestesia,Categoria C1,2223.12
28462,Biomateriales,Categoria C2,5338
28462,Bioseguridad,Categoria C2,1086.44
28463,Anestesia,Categoria C1,3410.04
28463,Biomateriales,Categoria C2,8007
28463,Bioseguridad,Categoria C2,1667.3400000000001
28468,Anestesia,Categoria C1,1802.3600000000001
28468,Biomateriales,Categoria C2,17847.760000000002
28468,Bioseguridad,Categoria C2,879.2
28469,Anestesia,Categoria C1,1802.3600000000001
28469,Biomateriales,Categoria C2,14795.68
28469,Bioseguridad,Categoria C2,879.2
28472,Anestesia,Categoria C1,2223.12
28472,Biomateriales,Categoria C2,8324.140000000001
28472,Bioseguridad,Categoria C2,1086.44
28477,Anestesia,Categoria C1,2223.12
28477,Biomateriales,Categoria C2,0
28477,Bioseguridad,Categoria C2,1086.44
28478,Anestesia,Categoria C1,4546.72
28478,Biomateriales,Categoria C2,18218.280000000002
28478,Bioseguridad,Categoria C2,2223.12
28486,Anestesia,Categoria C1,2223.12
28486,Biomateriales,Categoria C2,5338
28486,Bioseguridad,Categoria C2,1086.44
28492,Anestesia,Categoria C1,2223.12
28492,Biomateriales,Categoria C2,0
28492,Bioseguridad,Categoria C2,1086.44
28523,Anestesia,Categoria C1,2223.12
28523,Biomateriales,Categoria C2,0
28523,Bioseguridad,Categoria C2,1086.44
28530,Anestesia,Categoria C1,4546.72
28530,Biomateriales,Categoria C2,17571.440000000002
28530,Bioseguridad,Categoria C2,2223.12
28536,Anestesia,Categoria C1,3410.04
28536,Biomateriales,Categoria C2,9247.300000000001
28536,Bioseguridad,Categoria C2,1667.3400000000001
28538,Anestesia,Categoria C1,4546.72
28538,Biomateriales,Categoria C2,18494.600000000002
28538,Bioseguridad,Categoria C2,2223.12
28540,Anestesia,Categoria C1,2223.12
28540,Biomateriales,Categoria C2,926.3000000000001
28540,Bioseguridad,Categoria C2,1086.44
28541,Anestesia,Categoria C1,2223.12
28541,Biomateriales,Categoria C2,0
28541,Bioseguridad,Categoria C2,1086.44
28558,Anestesia,Categoria C1,2223.12
28558,Biomateriales,Categoria C2,0
28558,Bioseguridad,Categoria C2,1086.44
28560,Anestesia,Categoria C1,1802.3600000000001
28560,Biomateriales,Categoria C2,0
28560,Bioseguridad,Categoria C2,879.2
28570,Anestesia,Categoria C1,2223.12
28570,Biomateriales,Categoria C2,0
28570,Bioseguridad,Categoria C2,1086.44
28588,Anestesia,Categoria C1,2223.12
28588,Biomateriales,Categoria C2,32367.120000000003
28588,Bioseguridad,Categoria C2,1086.44
28604,Anestesia,Categoria C1,3410.04
28604,Biomateriales,Categoria C2,11096.76
28604,Bioseguridad,Categoria C2,1667.3400000000001
28605,Anestesia,Categoria C1,2223.12
28605,Biomateriales,Categoria C2,0
28605,Bioseguridad,Categoria C2,1086.44
28608,Anestesia,Categoria C1,2223.12
28608,Biomateriales,Categoria C2,9247.300000000001
28608,Bioseguridad,Categoria C2,1086.44
28619,Anestesia,Categoria C1,1802.3600000000001
28619,Biomateriales,Categoria C2,0
28619,Bioseguridad,Categoria C2,879.2
28621,Anestesia,Categoria C1,3410.04
28621,Biomateriales,Categoria C2,36989.200000000004
28621,Bioseguridad,Categoria C2,1667.3400000000001
28628,Anestesia,Categoria C1,2223.12
28628,Biomateriales,Categoria C2,6936.26
28628,Bioseguridad,Categoria C2,1086.44
28629,Anestesia,Categoria C1,2223.12
28629,Biomateriales,Categoria C2,7397.84
28629,Bioseguridad,Categoria C2,1086.44
28632,Anestesia,Categoria C1,5683.400000000001
28632,Biomateriales,Categoria C2,0
28632,Bioseguridad,Categoria C2,2778.9
28633,Anestesia,Categoria C1,2223.12
28633,Biomateriales,Categoria C2,0
28633,Bioseguridad,Categoria C2,1086.44
28654,Anestesia,Categoria C1,1802.3600000000001
28654,Biomateriales,Categoria C2,0
28654,Bioseguridad,Categoria C2,879.2
28655,Anestesia,Categoria C1,2223.12
28655,Biomateriales,Categoria C2,4625.22
28655,Bioseguridad,Categoria C2,1086.44
28660,Anestesia,Categoria C1,3410.04
28660,Biomateriales,Categoria C2,23396.14
28660,Bioseguridad,Categoria C2,1667.3400000000001
28667,Anestesia,Categoria C1,1802.3600000000001
28667,Biomateriales,Categoria C2,0
28667,Bioseguridad,Categoria C2,879.2
28668,Anestesia,Categoria C1,3410.04
28668,Biomateriales,Categoria C2,8007
28668,Bioseguridad,Categoria C2,1667.3400000000001
28675,Anestesia,Categoria C1,2223.12
28675,Biomateriales,Categoria C2,5338
28675,Bioseguridad,Categoria C2,1086.44
28685,Anestesia,Categoria C1,2223.12
28685,Biomateriales,Categoria C2,0
28685,Bioseguridad,Categoria C2,1086.44
28687,Anestesia,Categoria C1,3410.04
28687,Biomateriales,Categoria C2,0
28687,Bioseguridad,Categoria C2,1667.3400000000001
28690,Anestesia,Categoria C1,2223.12
28690,Biomateriales,Categoria C2,12023.060000000001
28690,Bioseguridad,Categoria C2,1086.44
28704,Anestesia,Categoria C1,2223.12
28704,Biomateriales,Categoria C2,0
28704,Bioseguridad,Categoria C2,1086.44
28706,Anestesia,Categoria C1,2223.12
28706,Biomateriales,Categoria C2,5338
28706,Bioseguridad,Categoria C2,1086.44
28707,Anestesia,Categoria C1,2223.12
28707,Biomateriales,Categoria C2,5548.38
28707,Bioseguridad,Categoria C2,1086.44
28715,Anestesia,Categoria C1,1802.3600000000001
28715,Biomateriales,Categoria C2,0
28715,Bioseguridad,Categoria C2,879.2
28725,Anestesia,Categoria C1,1802.3600000000001
28725,Biomateriales,Categoria C2,2669
28725,Bioseguridad,Categoria C2,879.2
28742,Anestesia,Categoria C1,2223.12
28742,Biomateriales,Categoria C2,9247.300000000001
28742,Bioseguridad,Categoria C2,1086.44
28763,Anestesia,Categoria C1,2223.12
28763,Biomateriales,Categoria C2,5338
28763,Bioseguridad,Categoria C2,1086.44
28766,Anestesia,Categoria C1,2223.12
28766,Biomateriales,Categoria C2,5338
28766,Bioseguridad,Categoria C2,1086.44
28768,Anestesia,Categoria C1,2223.12
28768,Biomateriales,Categoria C2,3698.92
28768,Bioseguridad,Categoria C2,1086.44
